handle,sku,vendor,title,status,product_type,has_ebay,reason
bv-david-webb-pearl-platinum-18k-yellow-gold-baraque-pearl-and-diamond-collar-necklace-rr6368,RR6368,David Webb,David Webb Pearl Platinum & 18K Yellow Gold Baraque Pearl And Diamond Collar Necklace,ACTIVE,Necklaces,true,already-tagged-and-conditioned
bv-aspery-platinum-flexible-27-carat-round-cut-diamond-bracelet-rr4836,RR4836,Asprey,Asprey Aspery Platinum Flexible 27 Carat Round Cut Diamond Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-david-webb-tiger-eye-platinum-18k-yellow-gold-tiger-eye-station-chain-circa-1970-necklace-rr4046,RR4046,David Webb,David Webb Tiger Eye Platinum & 18K Yellow Gold Tiger Eye Station Chain Circa 1970 Necklace,ACTIVE,Necklaces,true,already-tagged-and-conditioned
bv-cartier-love-18k-rose-gold-size-18-bracelet-j10230,J10230,Cartier,Cartier Love 18K Rose Gold Size 18 Bracelet,ACTIVE,Bracelets,true,sku-already-ebay:cartier-love-18k-rose-gold-size-18-bracelet-j10230
bv-cartier-love-18k-white-gold-10-diamonds-size-17-bracelet-j10229,J10229,Cartier,Cartier Love 18K White Gold 10 Diamonds Size 17 Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-hammered-turquoise-cabochon-cut-cuff-bracelet-rr9396,RR9396,David Webb,David Webb Platinum & 18K Yellow Gold Hammered Turquoise Cabochon Cut Cuff Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-zebra-enamel-diamond-bracelet-rr3992,RR3992,David Webb,David Webb Platinum & 18K Yellow Gold Zebra Enamel Diamond Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-cartier-juste-un-clou-18k-rose-gold-diamond-size-16-bracelet-j10217,J10217,Cartier,Cartier Juste Un Clou 18K Rose Gold Diamond Size 16 Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-cartier-love-18k-white-gold-4-diamonds-size-17-bracelet-j10213,J10213,Cartier,Cartier Love 18K White Gold 4 Diamonds Size 17 Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-cartier-juste-un-clou-18k-white-gold-diamond-size-18-bracelet-j10206,J10206,Cartier,Cartier Juste Un Clou 18K White Gold Diamond Size 18 Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-cartier-love-18k-white-gold-4-diamonds-size17-box-papers-bracelet-j10205,J10205,Cartier,Cartier Love 18K White Gold 4 Diamonds Size17 Box & Papers Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-david-webb-18k-yellow-gold-rock-crystal-open-link-bracelet-j10306,J10306,David Webb,David Webb 18K Yellow Gold Rock Crystal Open Link Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-tiffany-co-platinum-18k-gold-soleste-0-56ct-fancy-vivid-yellow-oval-cut-engagement-ring-j10303,J10303,Tiffany & Co.,"Tiffany & Co. Platinum, 18K Gold Soleste 0.56ct Fancy Vivid Yellow Oval Cut Engagement Ring",ACTIVE,Rings,true,already-tagged-and-conditioned
bv-cartier-18k-white-gold-trinity-dangle-black-ceramic-diamond-earrings-j10192,J10192,Cartier,Cartier 18K White Gold Trinity Dangle Black Ceramic Diamond Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-cartier-18k-white-gold-multirow-lignes-essentielles-ring-j10191,J10191,Cartier,Cartier 18K White Gold Multirow Lignes Essentielles Ring,ACTIVE,Rings,true,already-tagged-and-conditioned
bv-cartier-18k-tri-color-small-model-all-pave-set-ring-j10190,J10190,Cartier,Cartier 18K Tri Color Small Model All Pave Set Ring,ACTIVE,Rings,true,already-tagged-and-conditioned
bv-cartier-love-18k-white-gold-black-ceramic-motifs-ring-j10189,J10189,Cartier,Cartier Love 18K White Gold Black Ceramic Motifs Ring,ACTIVE,Rings,true,already-tagged-and-conditioned
bv-cartier-love-18k-rose-gold-mini-pave-diamond-ring-j10185,J10185,Cartier,Cartier Love 18K Rose Gold Mini Pave Diamond Ring,ACTIVE,Rings,true,sku-already-ebay:cartier-love-18k-rose-gold-mini-pave-diamond-ring-j10185
bv-cartier-juste-un-clou-18k-rose-gold-diamond-ring-j10183,J10183,Cartier,Cartier Juste Un Clou 18K Rose Gold Diamond Ring,ACTIVE,Rings,true,sku-already-ebay:cartier-juste-un-clou-18k-rose-gold-diamond-ring-j10183
bv-cartier-love-18k-white-gold-mini-diamond-ring-j10180,J10180,Cartier,Cartier Love 18K White Gold Mini Diamond Ring,ACTIVE,Rings,true,sku-already-ebay:cartier-love-18k-white-gold-mini-diamond-ring-j10180
bv-cartier-lanieres-18k-white-gold-lanieres-diamond-eu-52-ring-j10178,J10178,Cartier,"Cartier Lanieres 18K White Gold Lanieres Diamond, Eu 52 Ring",ACTIVE,Rings,true,already-tagged-and-conditioned
bv-cartier-love-18k-white-gold-classic-ring-j10176,J10176,Cartier,Cartier Love 18K White Gold Classic Ring,ACTIVE,Rings,true,sku-already-ebay:cartier-love-18k-white-gold-classic-ring-j10176
bv-cartier-love-18k-yellow-gold-3-diamond-size-54-ring-j10173,J10173,Cartier,"Cartier Love 18K Yellow Gold 3 Diamond, Size 54 Ring",ACTIVE,Rings,true,sku-already-ebay:cartier-love-18k-yellow-gold-3-diamond-size-54-ring-j10173
bv-cartier-juste-un-clou-18k-white-gold-diamond-tip-ring-j10171,J10171,Cartier,Cartier Juste Un Clou 18K White Gold Diamond Tip Ring,ACTIVE,Rings,true,sku-already-ebay:cartier-juste-un-clou-18k-white-gold-diamond-tip-ring-j10171
bv-cartier-trinity-18k-tri-color-diamond-pave-ring-j10170,J10170,Cartier,Cartier Trinity 18K Tri Color Diamond Pave Ring,ACTIVE,Rings,true,sku-already-ebay:cartier-trinity-18k-tri-color-diamond-pave-ring-j10170
bv-cartier-love-18k-white-gold-3-diamond-ring-j10168,J10168,Cartier,Cartier Love 18K White Gold 3 Diamond Ring,ACTIVE,Rings,true,sku-already-ebay:cartier-love-18k-white-gold-3-diamond-ring-j10168
bv-cartier-love-18k-white-gold-6-diamonds-size-18-bracelet-j10226,J10226,Cartier,Cartier Love 18K White Gold 6 Diamonds Size 18 Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-cartier-love-18k-yellow-gold-4-diamonds-size-19-box-and-papers-bracelet-j10225,J10225,Cartier,Cartier Love 18K Yellow Gold 4 Diamonds Size 19 Box And Papers Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-van-cleef-arpels-alhambra-18k-white-gold-diamond-bracelet-j10298,J10298,Van Cleef & Arpels,Van Cleef & Arpels Alhambra 18K White Gold Diamond Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-cartier-love-18k-white-gold-4-diamonds-size-17-with-certificate-bangle-bracelet-j10297,J10297,Cartier,Cartier Love 18K White Gold 4 Diamonds Size 17 With Certificate Bangle Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-marina-b-lucilla-18k-yellow-gold-spinel-tanzanite-diamond-and-sapphires-earrings-j10295,J10295,Marina B,"Marina B . Lucilla 18K Yellow Gold Spinel, Tanzanite, Diamond And Sapphires Earrings",ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-tiffany-co-18k-yellow-gold-1970s-open-link-drapes-bracelet-j10294,J10294,Tiffany & Co.,Tiffany & Co. 18K Yellow Gold 1970's Open Link Drapes Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-bvlgari-parentesi-18k-yellow-gold-bj-01-h54486-watch-j10267,J10267,Bvlgari,Pre-Owned Bvlgari Parentesi 18K Yellow Gold Bj 01 H54486 Watch,ACTIVE,Watch,true,watch
bv-david-webb-18k-yellow-gold-white-enamel-1-75-inches-long-doorknocker-earrings-j10265,J10265,David Webb,David Webb 18K Yellow Gold White Enamel 1.75 Inches Long Doorknocker Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-david-webb-bombe-18k-white-gold-pave-round-cut-diamond-earrings-j10253,J10253,David Webb,David Webb Bombe 18K White Gold Pave Round Cut Diamond Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-van-cleef-arpels-18k-rose-gold-perlee-diamond-size-l-bangle-1-row-bracelet-j10112,J10112,Van Cleef & Arpels,Van Cleef & Arpels 18K Rose Gold Perlee Diamond Size L Bangle 1 Row Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-cartier-18k-yellow-gold-5-animal-33-inches-necklace-j10263,J10263,Cartier,Cartier 18K Yellow Gold 5 Animal 33 Inches Necklace,ACTIVE,Necklaces,true,already-tagged-and-conditioned
bv-cartier-18k-yellow-gold-c-de-cartier-full-diamond-ladies-bracelet-j10264,J10264,Cartier,Cartier 18K Yellow Gold C De Cartier Full Diamond Ladies Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-van-cleef-arpels-18k-yellow-gold-16-motif-magic-alhambra-necklace-j10244,J10244,Van Cleef & Arpels,Van Cleef & Arpels 18K Yellow Gold 16 Motif Magic Alhambra Necklace,ACTIVE,Necklaces,true,already-tagged-and-conditioned
bv-david-webb-18k-yellow-gold-snake-serpent-white-enamel-ruby-and-diamonds-ring-j10236,J10236,David Webb,David Webb 18K Yellow Gold Snake Serpent White Enamel Ruby And Diamonds Ring,ACTIVE,Rings,true,already-tagged-and-conditioned
bv-cartier-love-18k-white-gold-pave-diamonds-and-ceramic-motifs-size-19-bracelet-j10211,J10211,Cartier,Cartier Love 18K White Gold Pave Diamonds And Ceramic Motifs Size 19 Bracelet,ARCHIVED,Bracelets,false,status:ARCHIVED
bv-cartier-love-18k-white-gold-pave-diamonds-size-19-bracelet-j10210,J10210,Cartier,Cartier Love 18K White Gold Pave Diamonds Size 19 Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-cartier-panthere-18k-white-gold-pave-lakarda-ring-j10184,J10184,Cartier,Cartier Panthere 18K White Gold Pave Lakarda Ring,ACTIVE,Rings,true,already-tagged-and-conditioned
bv-cartier-love-18k-rose-gold-diamond-necklace-j10201,J10201,Cartier,Cartier Love 18K Rose Gold Diamond Necklace,ACTIVE,Necklaces,true,already-tagged-and-conditioned
bv-cartier-18k-white-gold-diamond-etincelle-pendant-j10198,J10198,Cartier,Cartier 18K White Gold Diamond Etincelle Pendant,ACTIVE,Pendants,true,already-tagged-and-conditioned
bv-david-webb-snake-platinum-18k,RR6269,David Webb,David Webb Snake Platinum & 18K Yellow Gold Diamonds Green Cabochon Red Ruby Bracelet,ARCHIVED,Bracelets,false,status:ARCHIVED
bv-cartier-love-18k-rose-gold-bangle-size-17-bracelet-j10208,J10208,Cartier,Cartier Love 18K Rose Gold Bangle Size 17 Bracelet,ACTIVE,Bracelets,true,sku-already-ebay:cartier-love-18k-rose-gold-bangle-size-17-bracelet-j10208
bv-cartier-love-18k-white-gold-love-size-18-bracelet-rr9205,RR9205,Cartier,Cartier Love 18K White Gold Love Size 18 Bracelet,ACTIVE,Bracelets,true,sku-already-ebay:cartier-love-18k-white-gold-love-size-18-bracelet-rr9205
bv-david-webb-platinum-9-92-cttw-diamond-and-pearl-day-to-night-earrings-rr7940,RR7940,David Webb,David Webb Platinum 9.92 CTTW Diamond And Pearl Day To Night Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-van-cleef-arpels-18k-white-gold-socrate-between-the-finger-diamond-ring-j10145,J10145,Van Cleef & Arpels,Van Cleef & Arpels 18K White Gold Socrate Flower Diamond Ring,ACTIVE,Rings,true,already-tagged-and-conditioned
bv-van-cleef-arpels-18k-white-gold-perlee-diamond-clovers-size-s-bracelet-j10144,J10144,Van Cleef & Arpels,Van Cleef & Arpels 18K White Gold Perlee Diamond Clovers Size S Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-van-cleef-arpels-18k-white-gold-perlee-clover-diamond-size-s-bracelet-j10143,J10143,Van Cleef & Arpels,Van Cleef & Arpels 18K White Gold Perlee Clover Diamond Size S Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-stitch-round-diamond-bangle-bracelet-j10126,J10126,David Webb,David Webb Platinum & 18K Yellow Gold Stitch Round Diamond Bangle Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-red-enamel-door-knockers-earrings-rr8336,RR8336,David Webb,David Webb Platinum & 18K Yellow Gold Red Enamel Door Knockers Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-van-cleef-arpels-18k-yellow-gold-rose-de-noel-2-inches-white-coral-brooch-j10127,J10127,Van Cleef & Arpels,Van Cleef & Arpels 18K Yellow Gold Rose De Noel 2 Inches Coral Brooch,ACTIVE,Brooches,true,already-tagged-and-conditioned
bv-david-webb-18k-yellow-gold-black-enamel-with-gemstones-and-diamonds-bracelet-j10101,J10101,David Webb,David Webb 18K Yellow Gold Black Enamel With Gemstones And Diamonds Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-vintage-18k-yellow-gold-vine-front-facing-hoop-earrings-rr9861,RR9861,Cartier,Cartier Vintage 18K Yellow Gold Vine Front Facing Hoop Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-stripe-black-enamel-diamond-zig-zag-bracelet-rr9601,RR9601,David Webb,David Webb Platinum & 18K Yellow Gold Stripe Black Enamel Diamond Zig Zag Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-bvlgari-18k-yellow-gold-lycea-pearl-chain-33-inches-long-necklace-j10084,J10084,Bvlgari,Bvlgari 18K Yellow Gold Lycea Pearl Chain 33 Inches Long Necklace,ACTIVE,Necklaces,true,already-tagged-and-conditioned
bv-bvlgari-18k-yellow-gold-34-inches-curb-link-necklace-j10085,J10085,Bvlgari,Bvlgari 18K Yellow Gold 34 Inches Curb Link Necklace,ACTIVE,Necklaces,true,already-tagged-and-conditioned
bv-van-cleef-arpels-18k-yellow-gold-bouton-dor-medium-model-diamond-dial-watch-j10077,J10077,Van Cleef & Arpels,Pre-Owned Van Cleef & Arpels 18K Yellow Gold Bouton D'or Medium Model Diamond Dial Watch,ARCHIVED,Watch,true,watch
bv-van-cleef-arpels-18k-yellow-gold-30-inches-convertable-bracelet-brooch-necklace-j10064,J10064,Van Cleef & Arpels,Van Cleef & Arpels 18K Yellow Gold 30 Inches Convertable Bracelet Brooch Necklace,ACTIVE,Necklaces,true,already-tagged-and-conditioned
bv-cartier-18k-yellow-gold-panthere-black-enamel-spotted-brooch-rr9953,RR9953,Cartier,Cartier 18K Yellow Gold Panthere Black Enamel Spotted Brooch,ACTIVE,Brooches,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-red-enamel-diamond-dome-ring-rr9951,RR9951,David Webb,David Webb Platinum & 18K Yellow Gold Red Enamel Diamond Dome Ring,ACTIVE,Rings,true,already-tagged-and-conditioned
bv-tiffany-co-schlumberger-platinum-18k-yellow-gold-blue-enamel-diamond-bracelet-rr8382,RR8382,Tiffany & Co.,Tiffany & Co. Schlumberger Platinum & 18K Yellow Gold Blue Enamel Diamond Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-david-webb-18k-yellow-gold-black-enamel-ruby-and-diamond-earrings-j10087,J10087,David Webb,"David Webb 18K Yellow Gold Black Enamel, Ruby And Diamond Earrings",ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-double-lion-black-enamel-sapphire-eyes-diamonds-bracelet-rr9049,RR9049,David Webb,David Webb Platinum & 18K Yellow Gold Double Lion Black Enamel Sapphire Eyes Diamonds Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-van-cleef-arpels-18k-yellow-gold-1970s-blue-enamel-ring-and-earrings-jewelry-set-rr9854,RR9854,Van Cleef & Arpels,Van Cleef & Arpels 18K Yellow Gold 1970's Blue Enamel Ring And Earrings Jewelry Set,ACTIVE,Jewelry,true,already-tagged-and-conditioned
bv-david-webb-18k-yellow-gold-hammered-textured-door-knockers-earrings-rr9872,RR9872,David Webb,David Webb 18K Yellow Gold Hammered Textured Door Knockers Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-bvlgari-18k-rose-gold-serpent-diamond-and-emerald-earrings-rr9868,RR9868,Bvlgari,Bvlgari 18K Rose Gold Serpent Diamond And Emerald Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-van-cleef-arpels-18k-yellow-gold-green-emerald-yellow-sapphire-mother-of-pearl-necklace-j10073,J10073,Van Cleef & Arpels,"Van Cleef & Arpels 18K Yellow Gold Green Emerald, Yellow Sapphire, Mother Of Pearl Necklace",ACTIVE,Necklaces,true,already-tagged-and-conditioned
bv-van-cleef-arpels-18k-yellow-gold-rose-de-noel-white-coral-large-model-brooch-j10072,J10072,Van Cleef & Arpels,Van Cleef & Arpels 18K Yellow Gold Rose De Noel White Coral Large Model Brooch,ACTIVE,Brooches,true,already-tagged-and-conditioned
bv-graff-18k-white-gold-threads-baguette-and-round-earrings-j10068,J10068,Graff,Graff 18K White Gold Threads Baguette And Round Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-chopard-happy-diamonds-18k-yellow-gold-three-diamond-floating-0-25cttw-earrings-j10054,J10054,Chopard,Chopard Happy Diamonds 18K Yellow Gold Three Diamond Floating 0.25cttw Earrings,ARCHIVED,Earrings,false,status:ARCHIVED
bv-david-webb-platinum-18k-yellow-gold-baroque-pearl-diamond-ring-rr9866,RR9866,David Webb,David Webb Platinum & 18K Yellow Gold Baroque Pearl Diamond Ring,ACTIVE,Rings,true,already-tagged-and-conditioned
bv-graff-18k-white-gold-15-75cttw-diamond-necklace-rr9863,RR9863,Graff,Graff 18K White Gold 15.75cttw Diamond Necklace,ACTIVE,Necklaces,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-pagoda-tassel-drop-earrings-rr9943,RR9943,David Webb,David Webb Platinum & 18K Yellow Gold Pagoda Tassel Drop Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-tiffany-co-schlumberger-platinum-18k-yellow-gold-blue-enamel-and-diamond-earrings-rr9857,RR9857,Tiffany & Co.,Tiffany & Co. Schlumberger Platinum & 18K Yellow Gold Blue Enamel And Diamond Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-cartier-18k-white-gold-pave-diamond-heart-necklace-rr9853,RR9853,Cartier,Cartier 18K White Gold Pave Diamond Heart Necklace,ACTIVE,Necklaces,true,sku-already-ebay:cartier-18k-white-gold-pave-diamond-heart-necklace-rr9853
bv-david-webb-platinum-18k-yellow-gold-carved-coral-mountain-goat-capricorn-brooch-rr9839,RR9839,David Webb,David Webb Platinum & 18K Yellow Gold Carved Coral Mountain Goat Capricorn Brooch,ACTIVE,Brooches,true,already-tagged-and-conditioned
bv-david-webb-18k-yellow-gold-jade-and-turquoise-door-knocker-earrings-rr9924,RR9924,David Webb,David Webb 18K Yellow Gold Jade And Turquoise Door Knocker Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-david-webb-18k-yellow-gold-french-chinos-carved-jade-pendant-rr9920,RR9920,David Webb,David Webb 18K Yellow Gold French Chinos Carved Jade Pendant,ACTIVE,Pendants,true,already-tagged-and-conditioned
bv-david-webb-18k-yellow-gold-cabochon-cut-green-emerald-and-diamond-heraldic-brooch-rr9918,RR9918,David Webb,David Webb 18K Yellow Gold Cabochon Cut Green Emerald And Diamond Heraldic Brooch,ACTIVE,Brooches,true,already-tagged-and-conditioned
bv-cartier-18k-rose-gold-captive-55mm-diamond-bezel-and-diamond-dial-watch-rr9917,RR9917,Cartier,Pre-Owned Cartier 18K Rose Gold Captive 55mm Diamond Bezel And Diamond Dial Watch,ACTIVE,Watch,true,watch
bv-david-webb-18k-yellow-gold-1960s-tiger-eye-long-bead-with-a-frog-necklace-rr9915,RR9915,David Webb,David Webb 18K Yellow Gold 1960's Tiger Eye Long Bead With A Frog Necklace,ACTIVE,Necklaces,true,already-tagged-and-conditioned
bv-cartier-delices-de-goa-amethyst-coral-and-diamond-ring-rr9837,RR9837,Cartier,"Cartier Delices De Goa Amethyst, Coral And Diamond Ring",ACTIVE,Rings,true,already-tagged-and-conditioned
bv-chopard-18k-yellow-gold-happy-diamond-round-1-20cttw-stud-earrings-j10036,J10036,Chopard,Chopard 18K Yellow Gold Happy Diamond Round 1.20cttw Stud Earrings,ACTIVE,Earrings,true,sku-already-ebay:chopard-18k-yellow-gold-happy-diamond-round-1-20cttw-stud-earrings-j10036
bv-cartier-18k-tri-color-trinity-diamond-spotted-panthere-circle-necklace-rr9962,RR9962,Cartier,Cartier 18K Tri Color Trinity Diamond Spotted Panthere Circle Necklace,ACTIVE,Necklaces,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-coral-carved-black-enamel-oval-clip-earrings-rr9836,RR9836,David Webb,David Webb Platinum & 18K Yellow Gold Coral Carved Black Enamel Oval Clip Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-white-enamel-bombe-dome-geodesic-earrings-rr9835,RR9835,David Webb,David Webb Platinum & 18K Yellow Gold White Enamel Bombe Dome Geodesic Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-tiffany-co-schlumberger-platinum-18k-yellow-gold-banana-black-enamel-earrings-rr9820,RR9820,Tiffany & Co.,Tiffany & Co. Schlumberger Platinum & 18K Yellow Gold Banana Black Enamel Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-cartier-18k-white-gold-diamond-and-onyx-menotte-ring-rr9772,RR9772,Cartier,Cartier 18K White Gold Diamond And Onyx Menotte Ring,ACTIVE,Rings,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-jade-textured-drop-earrings-rr9747,RR9747,David Webb,David Webb Platinum & 18K Yellow Gold Jade Textured Drop Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-david-webb-18k-yellow-gold-spike-black-enamel-pyramid-slip-on-bracelet-rr9725,RR9725,David Webb,David Webb 18K Yellow Gold Spike Black Enamel Pyramid Slip On Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-marina-b-18k-yellow-gold-green-emerald-and-diamond-cuff-bracelet-rr9912,RR9912,Marina B,Marina B . 18K Yellow Gold Green Emerald And Diamond Cuff Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-david-webb-platinum-1960s-pearl-multi-string-diamond-clasp-bracelet-rr9904,RR9904,David Webb,David Webb Platinum 1960's Pearl Multi-String Diamond Clasp Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-turquoise-lapis-and-diamond-clip-on-earrings-rr9879,RR9879,David Webb,David Webb Platinum & 18K Yellow Gold Turquoise Lapis And Diamond Clip On Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-8-75cttw-round-diamond-crossover-bracelet-rr8229,RR8229,David Webb,David Webb Platinum & 18K Yellow Gold 8.75cttw Round Diamond Crossover Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-pave-set-diamonds-and-black-enamel-ring-rr9898,RR9898,David Webb,David Webb Platinum & 18K Yellow Gold Pave Set Diamonds And Black Enamel Ring,ACTIVE,Rings,true,already-tagged-and-conditioned
bv-cartier-panthere-18k-yellow-gold-black-onyx-nose-and-green-eyes-cuff-links-rr9895,RR9895,Cartier,Cartier Panthere 18K Yellow Gold Black Onyx Nose And Green Eyes Cuff Links,ARCHIVED,Cufflinks,false,status:ARCHIVED
bv-david-webb-platinum-18k-yellow-gold-cabochon-pear-shaped-lapis-and-diamond-clip-earrings-rr9818,RR9818,David Webb,David Webb Platinum & 18K Yellow Gold Cabochon Pear Shaped Lapis And Diamond Clip Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-coral-onyx-turquoise-necklace-rr9814,RR9814,David Webb,"David Webb Platinum & 18K Yellow Gold Coral, Onyx, Turquoise Necklace",ACTIVE,Necklaces,true,already-tagged-and-conditioned
bv-van-cleef-arpels-18k-yellow-gold-manchette-hammered-cuff-bracelet-rr9813,RR9813,Van Cleef & Arpels,Van Cleef & Arpels 18ky Gold “jackie O” Manchette Cuff Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-with-bark-finish-estate-step-ring-rr9808,RR9808,David Webb,David Webb Platinum & 18K Yellow Gold With Bark Finish Estate Step Ring,ACTIVE,Rings,true,already-tagged-and-conditioned
bv-david-webb-18k-yellow-gold-black-and-white-enamel-diamond-ring-rr9776,RR9776,David Webb,David Webb 18K Yellow Gold Black And White Enamel Diamond Ring,ACTIVE,Rings,true,already-tagged-and-conditioned
bv-harry-winston-platinum-7-charm-vintage-bracelet-rr9865,RR9865,Harry Winston,Harry Winston Platinum 7 Charm Vintage Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-van-cleef-arpels-18k-yellow-gold-5-row-pave-round-cut-diamond-ring-rr9809,RR9809,Van Cleef & Arpels,Van Cleef & Arpels 18K Yellow Gold 5 Row Pave Round Cut Diamond Ring,ACTIVE,Rings,true,already-tagged-and-conditioned
bv-david-webb-18k-yellow-gold-zebra-style-pave-diamond-set-dome-clip-on-earrings-rr9723,RR9723,David Webb,David Webb 18K Yellow Gold Zebra Style Pave Diamond Set Dome Clip On Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-white-enamel-and-diamond-mini-hoop-earrings-rr9722,RR9722,David Webb,David Webb Platinum & 18K Yellow Gold White Enamel And Diamond Mini Hoop Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-cartier-18k-two-tone-honeymoon-huggie-earrings-rr9761,RR9761,Cartier,Cartier 18K Two Tone Honeymoon Huggie Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-cartier-18k-white-and-rose-gold-love-12-diamonds-size-17-bracelet-rr9750,RR9750,Cartier,Cartier 18K White And Rose Gold Love 12 Diamonds Size 17 Bracelet,ACTIVE,Bracelets,true,already-tagged-and-conditioned
bv-cartier-18k-yellow-gold-double-panthere-ring-rr9746,RR9746,Cartier,Cartier 18K Yellow Gold Double Panthere Ring,ARCHIVED,Rings,false,status:ARCHIVED
bv-cartier-paris-nouvelle-vague-18k-yellow-gold-blue-lapis-and-diamond-ring-rr9724,RR9724,Cartier,Cartier Paris Nouvelle Vague 18K Yellow Gold Blue Lapis And Diamond Ring,ACTIVE,Rings,true,already-tagged-and-conditioned
bv-david-webb-platinum-18k-yellow-gold-bombe-highly-decorated-diamond-sapphire-and-emerald-earrings-rr7070,RR7070,David Webb,"David Webb Platinum & 18K Yellow Gold Bombe Highly Decorated Diamond, Sapphire And Emerald Clip Earrings",ACTIVE,Earrings,true,already-tagged-and-conditioned
bv-david-webb-platinum-40-carat-diamond-feather-set-of-two-brooch-rr6784,RR6784,David Webb,David Webb Platinum 40 Carat Diamond Feather Set Of Two Brooch,ACTIVE,Brooches,true,already-tagged-and-conditioned
bv-cartier-18k-white-gold-maillon-panthere-hoop-earrings-rr9795,RR9795,Cartier,Cartier 18K White Gold Maillon Panthere Hoop Earrings,ACTIVE,Earrings,true,already-tagged-and-conditioned
