id,handle,title,vendor,product_type,status,sku,qty,price,published,image_count,has_ebay_tag,has_backvault,has_lab_grown,ebay_condition,condition,tags
gid://shopify/Product/7633228496967,bv-van-cleef-arpels-18k-yellow-gold-5-multi-color-gem-stack-ring-j10411,Van Cleef & Arpels 18K Yellow Gold 5 Multi Color Gem Stack Ring,Van Cleef & Arpels,Rings,ACTIVE,J10411,1,19300.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|designer-jewelry|ebay|Rings|Van Cleef & Arpels
gid://shopify/Product/7633228529735,bv-cartier-18k-yellow-gold-vintage-panthere-ring-j10390,Cartier 18K Yellow Gold Vintage Panthere Ring,Cartier,Rings,ACTIVE,J10390,1,14100.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Cartier|designer-jewelry|ebay|Rings|Vintage
gid://shopify/Product/7633228562503,bv-cartier-18k-rose-gold-happy-birthday-pendant-j10384,Cartier 18K Rose Gold Happy Birthday Pendant,Cartier,Pendants,ACTIVE,J10384,1,11500.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Cartier|designer-jewelry|ebay|Modern|Pendants
gid://shopify/Product/7633228660807,bv-van-cleef-arpels-18k-yellow-gold-diamond-and-multi-gem-flower-motif-bangle-bracelet-j10360,Van Cleef & Arpels 18K Yellow Gold Diamond And Multi Gem Flower Motif Bangle Bracelet,Van Cleef & Arpels,Bracelets,ACTIVE,J10360,1,46000.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Bracelets|designer-jewelry|ebay|Van Cleef & Arpels
gid://shopify/Product/7633228759111,bv-van-cleef-arpels-cadenas-18k-yellow-gold-diamond-five-row-ladies-bracelet-watch-j10355,Pre-Owned Van Cleef & Arpels Cadenas 18K Yellow Gold Diamond Five Row Bracelet Watch,Van Cleef & Arpels,Watch,ARCHIVED,J10355,0,29500.00,false,10,false,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|designer-jewelry|Pre-Owned Watches|Van Cleef & Arpels|Watch|Watches
gid://shopify/Product/7633228791879,bv-van-cleef-arpels-18k-yellow-gold-lapis-and-coral-33-inch-necklace-j10350,Van Cleef & Arpels 18K Yellow Gold Lapis And Coral 33 Inch Necklace,Van Cleef & Arpels,Necklaces,ACTIVE,J10350,1,29100.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|designer-jewelry|ebay|Necklaces|Van Cleef & Arpels
gid://shopify/Product/7633228824647,bv-van-cleef-arpels-18k-yellow-gold-1970s-lapis-and-coral-pendant-j10349,Van Cleef & Arpels 18K Yellow Gold 1970's Lapis And Coral Pendant,Van Cleef & Arpels,Pendants,ACTIVE,J10349,1,59000.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|designer-jewelry|ebay|Pendants|Van Cleef & Arpels
gid://shopify/Product/7633228857415,bv-cartier-tank-francaise-18k-yellow-gold-2-00cttw-round-diamond-11mm-wide-ring-j10348,Cartier Tank Francaise 18K Yellow Gold 2.00cttw Round Diamond 11mm Wide Ring,Cartier,Rings,ACTIVE,J10348,1,9400.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Cartier|Contemporary|designer-jewelry|ebay|Rings
gid://shopify/Product/7633228890183,bv-van-cleef-arpels-circa-1980s-18k-white-gold-pave-diamond-hoop-1-00cttw-earrings-j10343,Van Cleef & Arpels Circa 1980's 18K White Gold Pave Diamond Hoop 1.00cttw Earrings,Van Cleef & Arpels,Earrings,ACTIVE,J10343,1,23200.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Circa 1980|designer-jewelry|Earrings|ebay|Van Cleef & Arpels
gid://shopify/Product/7633228922951,bv-van-cleef-arpels-18k-white-gold-grey-mother-of-pearl-butterfly-necklace-j10330,Van Cleef & Arpels 18K White Gold Grey Mother Of Pearl Butterfly Necklace,Van Cleef & Arpels,Necklaces,ACTIVE,J10330,1,10500.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|designer-jewelry|ebay|Necklaces|Van Cleef & Arpels
gid://shopify/Product/7633228988487,bv-tiffany-co-schlumberger-18k-yellow-gold-croisillon-blue-enamel-bangle-bracelet-j10369,Tiffany & Co. Schlumberger 18K Yellow Gold Croisillon Blue Enamel Bangle Bracelet,Tiffany & Co.,Bracelets,ACTIVE,J10369,1,36900.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Bracelets|designer-jewelry|ebay|Tiffany & Co.
gid://shopify/Product/7633229054023,bv-david-webb-platinum-18k-yellow-gold-buckle-cuff-red-enamel-diamond-bangle-bracelet-j10333,David Webb Platinum & 18K Yellow Gold Buckle Cuff Red Enamel Diamond Bangle Bracelet,David Webb,Bracelets,ACTIVE,J10333,1,42100.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Bracelets|David Webb|designer-jewelry|ebay
gid://shopify/Product/7633229086791,bv-van-cleef-arpels-alhambra-18k-white-gold-magic-diamond-in-between-the-fingers-ring-j10329,Van Cleef & Arpels 18K White Gold Magic Diamond In Between The Fingers Ring,Van Cleef & Arpels,Rings,ACTIVE,J10329,1,19300.00,true,10,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|designer-jewelry|ebay|Rings|Van Cleef & Arpels
gid://shopify/Product/7633229119559,bv-bvlgari-bypass-enigma-diamond-spinning-bracelet-j10324,Bvlgari Bypass Enigma 18K Rose Gold White Gold Diamond Spinning Bracelet,Bvlgari,Bracelets,ACTIVE,J10324,1,14100.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Bracelets|Bvlgari|designer-jewelry|ebay
gid://shopify/Product/7633229152327,bv-angela-cummings-18k-yellow-gold-black-onyx-knot-clip-earrings-j10296,Angela Cummings 18K Yellow Gold Black Onyx Knot Clip Earrings,Angela Cummings,Earrings,ACTIVE,J10296,1,7600.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,Angela Cummings|antique-estate|backvault-feed|designer-jewelry|Earrings|ebay
gid://shopify/Product/7633229316167,bv-bvlgari-serpenti-18k-rose-gold-diamond-serpenti-tubogas-size-l-ring-j10285,Bvlgari Serpenti 18K Rose Gold Diamond Serpenti Tubogas Size L Ring,Bvlgari,Rings,ACTIVE,J10285,1,11500.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Bvlgari|designer-jewelry|ebay|Rings
gid://shopify/Product/7633229348935,bv-van-cleef-arpels-rose-de-noel-18k-yellow-gold-1978-vintage-clip-on-coral-earrings-j10284,Van Cleef & Arpels Rose De Noel 18K Yellow Gold 1978 Vintage Clip On Coral Earrings,Van Cleef & Arpels,Earrings,ACTIVE,J10284,1,35600.00,true,7,true,true,false,3000,Very Good pre-owned condition; signed and authenticated,antique-estate|backvault-feed|designer-jewelry|Earrings|ebay|Van Cleef & Arpels|Vintage
gid://shopify/Product/7633229381703,bv-bvlgari-18k-yellow-gold-allegra-aquamarine-amethyst-pink-tourmaline-ring-j10282,Bvlgari 18K Yellow Gold Allegra Aquamarine Amethyst Pink Tourmaline Ring,Bvlgari,Rings,ACTIVE,J10282,1,8900.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Bvlgari|designer-jewelry|ebay|Rings
gid://shopify/Product/7633229414471,bv-bvlgari-serpenti-18k-rose-gold-sp-p35g-black-dial-diamond-bezel-ladies-watch-j10326,Pre-Owned Bvlgari Serpenti 18K Rose Gold Sp P35g Black Dial Diamond Bezel Ladies Watch,Bvlgari,Watch,ACTIVE,J10326,1,35600.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Bvlgari|designer-jewelry|ebay|Pre-Owned Watches|Watch|Watches
gid://shopify/Product/7633229447239,bv-bvlgari-quadrato-bvlgari-quadrato-22mm-square-dial-f1218-sq-22-2t-watch-watch-j10322,Pre-Owned Bvlgari Quadrato Bvlgari Quadrato 22mm Square Dial F1218 Sq 22 2t Watch Watch,Bvlgari,Watch,ACTIVE,J10322,1,11500.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Bvlgari|designer-jewelry|ebay|Pre-Owned Watches|Vintage|Watch|Watches
gid://shopify/Product/7633229480007,bv-bvlgari-circa-1990-18k-two-tone-bvlgari-circa-1990-18k-two-tone-bb-26-2t-26mm-dial-quartz-watch-watch-j10321,Pre-Owned Bvlgari Circa 1990 18K Two Tone Bvlgari Circa 1990 18K Two Tone Bb 26 2t 26mm Dial Quartz Watch Watch,Bvlgari,Watch,ACTIVE,J10321,1,18700.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Bvlgari|Circa 1990|designer-jewelry|ebay|Pre-Owned Watches|Watch|Watches
gid://shopify/Product/7633229545543,bv-cartier-18k-yellow-gold-panthere-black-ceramic-pendant-rr9966,Cartier 18K Yellow Gold Panthere Black Ceramic Pendant,Cartier,Pendants,ARCHIVED,RR9966,0,37000.00,false,4,false,true,false,,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Cartier|designer-jewelry|Pendants
gid://shopify/Product/7633229578311,bv-van-cleef-arpels-18k-yellow-gold-bouton-dor-pendant-detachable-brooch-clip-necklace-rr9930,Van Cleef & Arpels 18K Yellow Gold Bouton D'or Pendant Detachable Brooch Clip Necklace,Van Cleef & Arpels,Necklaces,ARCHIVED,RR9930,0,38600.00,false,8,false,true,false,,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|designer-jewelry|Necklaces|Van Cleef & Arpels
gid://shopify/Product/7633229676615,bv-david-webb-collar-platinum-18k-yellow-gold-black-enamel-and-collar-necklace-rr9730,David Webb Collar Platinum & 18K Yellow Gold Black Enamel And Collar Necklace,David Webb,Necklaces,ACTIVE,RR9730,1,49200.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|ebay|Necklaces
gid://shopify/Product/7633229709383,bv-chaumet-emerald-platinum-18k-yellow-gold-diamond-and-green-emerald-ladies-necklace-rr9679,Chaumet Emerald Platinum & 18K Yellow Gold Diamond And Green Emerald Ladies Necklace,Chaumet,Necklaces,ACTIVE,RR9679,1,79500.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Chaumet|designer-jewelry|ebay|Necklaces|Vintage
gid://shopify/Product/7633229742151,bv-cartier-collar-18k-yellow-gold-fluted-twist-diamond-choker-necklace-rr9593,Cartier Collar 18K Yellow Gold Fluted Twist Diamond Choker Necklace,Cartier,Necklaces,ACTIVE,RR9593,1,33000.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Cartier|designer-jewelry|ebay|Necklaces
gid://shopify/Product/7633229774919,bv-david-webb-18k-yellow-gold-hammered-link-long-convertible-necklace-rr9536,David Webb 18K Yellow Gold Hammered Link Long Convertible Necklace,David Webb,Necklaces,ACTIVE,RR9536,1,49200.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|ebay|Necklaces
gid://shopify/Product/7633229807687,bv-david-webb-emerald-platinum-18k-yellow-gold-pear-shaped-green-emerald-and-diamond-vintage-necklace-rr9457,David Webb Emerald Platinum & 18K Yellow Gold Pear Shaped Green Emerald And Diamond Vintage Necklace,David Webb,Necklaces,ACTIVE,RR9457,1,176000.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|ebay|Necklaces|Vintage
gid://shopify/Product/7633229840455,bv-david-webb-pearl-platinum-18k-yellow-gold-dusk-pearl-rock-crystal-diamond-white-enamel-necklace-rr9456,David Webb Pearl Platinum & 18K Yellow Gold Dusk Pearl Rock Crystal Diamond White Enamel Necklace,David Webb,Necklaces,ACTIVE,RR9456,1,120700.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|ebay|Necklaces
gid://shopify/Product/7633229905991,bv-david-webb-coin-platinum-18k-yellow-gold-hammered-coin-necklace-rr9331,David Webb Coin Platinum & 18K Yellow Gold Hammered Coin Necklace,David Webb,Necklaces,ACTIVE,RR9331,1,28400.00,true,7,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|ebay|Necklaces
gid://shopify/Product/7633229971527,bv-hermes-collar-18k-yellow-gold-woven-collar-necklace-rr9152,Hermès Collar 18K Yellow Gold Woven Collar Necklace,Hermès,Necklaces,ACTIVE,RR9152,1,37800.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|designer-jewelry|ebay|Hermès|Necklaces|Vintage
gid://shopify/Product/7633230004295,bv-cartier-18k-tri-color-bullseye-tricolor-pendant-rr9099,Cartier 18K Tri Color Bullseye Tricolor Pendant,Cartier,Pendants,ACTIVE,RR9099,1,6600.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Cartier|designer-jewelry|ebay|Pendants
gid://shopify/Product/7633230069831,bv-david-webb-collar-platinum-18k-yellow-gold-black-enamel-diamond-collar-9-00cttw-necklace-rr9055,David Webb Collar Platinum & 18K Yellow Gold Black Enamel Diamond Collar 9.00cttw Necklace,David Webb,Necklaces,ACTIVE,RR9055,1,51200.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|ebay|Necklaces
gid://shopify/Product/7633230102599,bv-david-webb-collar-platinum-18k-yellow-gold-diamond-sapphire-rock-crystal-choker-necklace-rr9039,David Webb Collar Platinum & 18K Yellow Gold Diamond Sapphire Rock Crystal Choker Necklace,David Webb,Necklaces,ACTIVE,RR9039,1,124000.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|ebay|Necklaces
gid://shopify/Product/7633230135367,bv-tiffany-co-diamond-platinum-diamond-and-pearl-collar-necklace-rr8952,Tiffany & Co. Diamond Platinum Diamond And Pearl Collar Necklace,Tiffany & Co.,Necklaces,ACTIVE,RR8952,1,29700.00,true,7,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|designer-jewelry|ebay|Necklaces|Tiffany & Co.
gid://shopify/Product/7633230168135,bv-david-webb-jade-18k-yellow-gold-carved-jade-link-chain-necklace-rr8680,David Webb Jade 18K Yellow Gold Carved Jade Link Chain Necklace,David Webb,Necklaces,ACTIVE,RR8680,1,81700.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|ebay|Necklaces
gid://shopify/Product/7633230200903,bv-cartier-diamond-18k-white-gold-three-tiered-ring-pave-set-pendant-pendant-rr8660,Cartier Diamond 18K White Gold Three Tiered Ring Pave Set Pendant Pendant,Cartier,Pendants,ACTIVE,RR8660,1,28400.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Cartier|designer-jewelry|ebay|Pendants
gid://shopify/Product/7633230299207,bv-van-cleef-arpels-diamond-18k-white-gold-fleurette-necklace-rr8307,Van Cleef & Arpels Diamond 18K White Gold Fleurette Necklace,Van Cleef & Arpels,Necklaces,ACTIVE,RR8307,1,47900.00,true,5,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|designer-jewelry|ebay|Necklaces|Van Cleef & Arpels
gid://shopify/Product/7633230331975,bv-david-webb-collar-platinum-18k-yellow-gold-25-carat-diamond-collar-necklace-rr8178,David Webb Collar Platinum & 18K Yellow Gold 25 Carat Diamond Collar Necklace,David Webb,Necklaces,ACTIVE,RR8178,1,98000.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|ebay|Necklaces
gid://shopify/Product/7633230364743,bv-david-webb-jade-platinum-18k-yellow-gold-jade-diamond-blue-enamel-necklace-rr8093,"David Webb Jade Platinum & 18K Yellow Gold Jade, Diamond, Blue Enamel Necklace",David Webb,Necklaces,ACTIVE,RR8093,1,290000.00,true,6,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|ebay|Necklaces
gid://shopify/Product/7633230397511,bv-chopard-diamond-18k-white-gold-happy-spirit-floating-diamond-pendant-rr7955,Chopard Diamond 18K White Gold Happy Spirit Floating Diamond Pendant,Chopard,Pendants,ARCHIVED,RR7955,0,7400.00,false,5,false,true,false,,Good pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Chopard|designer-jewelry|Pendants
gid://shopify/Product/7633230430279,bv-david-webb-turquoise-platinum-turquoise-and-diamond-necklace-rr7804,David Webb Turquoise Platinum Turquoise And Diamond Necklace,David Webb,Necklaces,ACTIVE,RR7804,1,241000.00,true,6,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|ebay|Necklaces
gid://shopify/Product/7633230463047,bv-david-webb-coral-18k-yellow-gold-large-coral-balls-string-circa-1960s-necklace-rr6491,David Webb Coral 18K Yellow Gold Large Coral Balls String Circa 1960s Necklace,David Webb,Necklaces,ACTIVE,RR6491,1,97000.00,true,4,true,true,false,3000,Good pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Circa 1960s|David Webb|designer-jewelry|ebay|Necklaces
gid://shopify/Product/7633230528583,bv-boucheron-music-platinum-1960s-111-carat-magnificent-musical-note-diamond-necklace-rr6421,Boucheron Music Platinum 1960s 111 Carat Magnificent Musical Note Diamond Necklace,Boucheron,Necklaces,ACTIVE,RR6421,1,371000.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|Boucheron|designer-jewelry|ebay|Necklaces
gid://shopify/Product/7633230594119,bv-david-webb-pearl-platinum-18k-yellow-gold-5-multi-colored-pearl-string-torsade-diamond-necklace-rr6370,David Webb Pearl Platinum & 18K Yellow Gold 5 Multi-Colored Pearl String Torsade Diamond Necklace,David Webb,Necklaces,ACTIVE,RR6370,1,36200.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|ebay|Necklaces
gid://shopify/Product/7633230626887,bv-david-webb-pearl-platinum-18k-yellow-gold-baraque-pearl-and-diamond-collar-necklace-rr6368,David Webb Pearl Platinum & 18K Yellow Gold Baraque Pearl And Diamond Collar Necklace,David Webb,Necklaces,ACTIVE,RR6368,1,75500.00,true,6,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|backvault-feed|David Webb|designer-jewelry|ebay|Necklaces
gid://shopify/Product/7633230659655,bv-aspery-platinum-flexible-27-carat-round-cut-diamond-bracelet-rr4836,Asprey Aspery Platinum Flexible 27 Carat Round Cut Diamond Bracelet,Asprey,Bracelets,ACTIVE,RR4836,1,55100.00,true,4,true,true,false,3000,Excellent pre-owned condition; signed and authenticated,antique-estate|Asprey|backvault-feed|Bracelets|designer-jewelry|ebay
